starttime	seconds	ctime	dtime	ttime	wait
Sat Aug 09 09:50:16 2014	1407570616	199	8900	9099	8900
Sat Aug 09 09:50:16 2014	1407570616	174	8928	9102	8928
Sat Aug 09 09:50:16 2014	1407570616	174	8932	9107	8932
Sat Aug 09 09:50:16 2014	1407570616	200	8907	9107	8907
Sat Aug 09 09:50:16 2014	1407570616	174	8935	9109	8935
Sat Aug 09 09:50:16 2014	1407570616	201	8910	9111	8910
Sat Aug 09 09:50:16 2014	1407570616	199	8914	9113	8914
Sat Aug 09 09:50:16 2014	1407570616	200	8914	9113	8914
Sat Aug 09 09:50:16 2014	1407570616	200	8914	9114	8914
Sat Aug 09 09:50:16 2014	1407570616	218	8896	9114	8896
Sat Aug 09 09:50:16 2014	1407570616	199	8916	9116	8916
Sat Aug 09 09:50:16 2014	1407570616	170	8946	9117	8946
Sat Aug 09 09:50:16 2014	1407570616	200	8919	9119	8919
Sat Aug 09 09:50:16 2014	1407570616	218	8905	9123	8904
Sat Aug 09 09:50:16 2014	1407570616	171	8953	9124	8953
Sat Aug 09 09:50:16 2014	1407570616	171	8954	9126	8954
Sat Aug 09 09:50:16 2014	1407570616	171	8957	9128	8956
Sat Aug 09 09:50:16 2014	1407570616	171	8957	9129	8957
Sat Aug 09 09:50:16 2014	1407570616	200	8929	9129	8929
Sat Aug 09 09:50:16 2014	1407570616	172	8958	9130	8958
Sat Aug 09 09:50:16 2014	1407570616	171	8959	9131	8959
Sat Aug 09 09:50:16 2014	1407570616	200	8932	9131	8932
Sat Aug 09 09:50:16 2014	1407570616	172	8961	9132	8961
Sat Aug 09 09:50:16 2014	1407570616	201	8932	9133	8932
Sat Aug 09 09:50:16 2014	1407570616	172	8962	9133	8962
Sat Aug 09 09:50:16 2014	1407570616	201	8935	9136	8935
Sat Aug 09 09:50:16 2014	1407570616	200	8937	9137	8937
Sat Aug 09 09:50:16 2014	1407570616	200	8939	9139	8939
Sat Aug 09 09:50:16 2014	1407570616	171	8970	9141	8970
Sat Aug 09 09:50:16 2014	1407570616	176	8968	9144	8968
Sat Aug 09 09:50:16 2014	1407570616	201	8944	9145	8944
Sat Aug 09 09:50:16 2014	1407570616	176	8969	9145	8969
Sat Aug 09 09:50:16 2014	1407570616	176	8970	9147	8970
Sat Aug 09 09:50:16 2014	1407570616	176	8971	9147	8971
Sat Aug 09 09:50:16 2014	1407570616	176	8973	9149	8972
Sat Aug 09 09:50:16 2014	1407570616	176	8973	9149	8973
Sat Aug 09 09:50:16 2014	1407570616	200	8951	9151	8951
Sat Aug 09 09:50:16 2014	1407570616	172	8979	9152	8979
Sat Aug 09 09:50:16 2014	1407570616	176	8976	9152	8976
Sat Aug 09 09:50:16 2014	1407570616	172	8980	9153	8980
Sat Aug 09 09:50:16 2014	1407570616	218	8935	9153	8935
Sat Aug 09 09:50:16 2014	1407570616	172	8981	9154	8981
Sat Aug 09 09:50:16 2014	1407570616	176	8978	9154	8978
Sat Aug 09 09:50:16 2014	1407570616	172	8983	9155	8983
Sat Aug 09 09:50:16 2014	1407570616	176	8979	9155	8979
Sat Aug 09 09:50:16 2014	1407570616	173	8984	9156	8984
Sat Aug 09 09:50:16 2014	1407570616	176	8981	9157	8981
Sat Aug 09 09:50:16 2014	1407570616	173	8985	9157	8985
Sat Aug 09 09:50:16 2014	1407570616	176	8982	9158	8982
Sat Aug 09 09:50:16 2014	1407570616	218	8941	9159	8941
Sat Aug 09 09:50:16 2014	1407570616	173	8987	9159	8987
Sat Aug 09 09:50:16 2014	1407570616	173	8988	9160	8988
Sat Aug 09 09:50:16 2014	1407570616	222	8939	9161	8939
Sat Aug 09 09:50:16 2014	1407570616	173	8989	9162	8989
Sat Aug 09 09:50:16 2014	1407570616	200	8963	9163	8963
Sat Aug 09 09:50:16 2014	1407570616	173	8991	9164	8991
Sat Aug 09 09:50:16 2014	1407570616	200	8964	9164	8964
Sat Aug 09 09:50:16 2014	1407570616	173	8993	9165	8993
Sat Aug 09 09:50:16 2014	1407570616	200	8966	9166	8966
Sat Aug 09 09:50:16 2014	1407570616	173	8995	9167	8995
Sat Aug 09 09:50:16 2014	1407570616	200	8968	9168	8968
Sat Aug 09 09:50:16 2014	1407570616	173	8996	9169	8996
Sat Aug 09 09:50:16 2014	1407570616	201	8969	9170	8969
Sat Aug 09 09:50:16 2014	1407570616	173	8997	9170	8997
Sat Aug 09 09:50:16 2014	1407570616	176	8994	9170	8994
Sat Aug 09 09:50:16 2014	1407570616	200	8971	9171	8971
Sat Aug 09 09:50:16 2014	1407570616	173	8998	9171	8998
Sat Aug 09 09:50:16 2014	1407570616	176	8996	9172	8995
Sat Aug 09 09:50:16 2014	1407570616	173	9000	9172	9000
Sat Aug 09 09:50:16 2014	1407570616	201	8972	9173	8972
Sat Aug 09 09:50:16 2014	1407570616	173	9002	9174	9001
Sat Aug 09 09:50:16 2014	1407570616	176	8999	9175	8999
Sat Aug 09 09:50:16 2014	1407570616	173	9003	9175	9003
Sat Aug 09 09:50:16 2014	1407570616	172	9005	9177	9005
Sat Aug 09 09:50:16 2014	1407570616	200	8977	9177	8977
Sat Aug 09 09:50:16 2014	1407570616	200	8979	9179	8979
Sat Aug 09 09:50:16 2014	1407570616	176	9005	9181	9005
Sat Aug 09 09:50:16 2014	1407570616	171	9011	9182	9011
Sat Aug 09 09:50:16 2014	1407570616	196	8986	9183	8986
Sat Aug 09 09:50:16 2014	1407570616	171	9012	9183	9012
Sat Aug 09 09:50:16 2014	1407570616	171	9016	9187	9016
Sat Aug 09 09:50:16 2014	1407570616	217	8970	9187	8969
Sat Aug 09 09:50:16 2014	1407570616	172	9017	9188	9017
Sat Aug 09 09:50:16 2014	1407570616	171	9018	9189	9018
Sat Aug 09 09:50:16 2014	1407570616	217	8972	9189	8972
Sat Aug 09 09:50:16 2014	1407570616	171	9019	9190	9019
Sat Aug 09 09:50:16 2014	1407570616	171	9020	9191	9020
Sat Aug 09 09:50:16 2014	1407570616	171	9021	9192	9021
Sat Aug 09 09:50:16 2014	1407570616	171	9022	9193	9022
Sat Aug 09 09:50:16 2014	1407570616	171	9023	9194	9023
Sat Aug 09 09:50:16 2014	1407570616	171	9024	9195	9024
Sat Aug 09 09:50:16 2014	1407570616	171	9025	9196	9025
Sat Aug 09 09:50:16 2014	1407570616	171	9027	9198	9026
Sat Aug 09 09:50:16 2014	1407570616	222	8976	9198	8976
Sat Aug 09 09:50:16 2014	1407570616	171	9028	9199	9028
Sat Aug 09 09:50:16 2014	1407570616	201	8999	9199	8999
Sat Aug 09 09:50:16 2014	1407570616	171	9029	9201	9029
Sat Aug 09 09:50:16 2014	1407570616	219	8984	9203	8984
Sat Aug 09 09:50:16 2014	1407570616	219	8986	9205	8985
Sat Aug 09 09:50:16 2014	1407570616	283	8925	9209	8925
Sat Aug 09 09:50:16 2014	1407570616	172	9040	9212	9040
Sat Aug 09 09:50:16 2014	1407570616	245	8975	9220	8975
Sat Aug 09 09:50:16 2014	1407570616	170	9052	9223	9052
Sat Aug 09 09:50:16 2014	1407570616	171	9055	9225	9055
Sat Aug 09 09:50:16 2014	1407570616	171	9056	9227	9056
Sat Aug 09 09:50:16 2014	1407570616	171	9058	9228	9058
Sat Aug 09 09:50:16 2014	1407570616	199	9029	9229	9029
Sat Aug 09 09:50:16 2014	1407570616	171	9059	9230	9059
Sat Aug 09 09:50:16 2014	1407570616	171	9060	9231	9060
Sat Aug 09 09:50:16 2014	1407570616	171	9062	9232	9061
Sat Aug 09 09:50:16 2014	1407570616	199	9034	9233	9034
Sat Aug 09 09:50:16 2014	1407570616	201	9033	9234	9033
Sat Aug 09 09:50:16 2014	1407570616	171	9064	9234	9063
Sat Aug 09 09:50:16 2014	1407570616	249	8986	9235	8986
Sat Aug 09 09:50:16 2014	1407570616	171	9066	9237	9066
Sat Aug 09 09:50:16 2014	1407570616	201	9038	9239	9038
Sat Aug 09 09:50:16 2014	1407570616	171	9068	9239	9068
Sat Aug 09 09:50:16 2014	1407570616	245	8994	9239	8994
Sat Aug 09 09:50:16 2014	1407570616	201	9039	9239	9039
Sat Aug 09 09:50:16 2014	1407570616	172	9070	9241	9070
Sat Aug 09 09:50:16 2014	1407570616	172	9071	9243	9071
Sat Aug 09 09:50:16 2014	1407570616	172	9072	9244	9072
Sat Aug 09 09:50:16 2014	1407570616	201	9044	9244	9044
Sat Aug 09 09:50:16 2014	1407570616	172	9073	9245	9073
Sat Aug 09 09:50:16 2014	1407570616	172	9074	9246	9074
Sat Aug 09 09:50:16 2014	1407570616	172	9076	9248	9076
Sat Aug 09 09:50:16 2014	1407570616	172	9077	9249	9077
Sat Aug 09 09:50:16 2014	1407570616	172	9080	9252	9079
Sat Aug 09 09:50:16 2014	1407570616	171	9082	9253	9082
Sat Aug 09 09:50:16 2014	1407570616	172	9081	9253	9081
Sat Aug 09 09:50:16 2014	1407570616	195	9059	9254	9059
Sat Aug 09 09:50:16 2014	1407570616	171	9083	9254	9083
Sat Aug 09 09:50:16 2014	1407570616	172	9082	9254	9082
Sat Aug 09 09:50:16 2014	1407570616	172	9083	9255	9083
Sat Aug 09 09:50:16 2014	1407570616	246	9009	9255	9009
Sat Aug 09 09:50:16 2014	1407570616	172	9084	9256	9084
Sat Aug 09 09:50:16 2014	1407570616	246	9011	9257	9011
Sat Aug 09 09:50:16 2014	1407570616	198	9060	9258	9060
Sat Aug 09 09:50:16 2014	1407570616	249	9009	9258	9009
Sat Aug 09 09:50:16 2014	1407570616	249	9010	9259	9010
Sat Aug 09 09:50:16 2014	1407570616	172	9087	9259	9086
Sat Aug 09 09:50:16 2014	1407570616	198	9063	9261	9063
Sat Aug 09 09:50:16 2014	1407570616	172	9090	9262	9090
Sat Aug 09 09:50:16 2014	1407570616	198	9064	9262	9064
Sat Aug 09 09:50:16 2014	1407570616	245	9018	9263	9018
Sat Aug 09 09:50:16 2014	1407570616	196	9068	9264	9068
Sat Aug 09 09:50:16 2014	1407570616	195	9070	9265	9070
Sat Aug 09 09:50:16 2014	1407570616	198	9068	9266	9068
Sat Aug 09 09:50:16 2014	1407570616	192	9075	9267	9075
Sat Aug 09 09:50:16 2014	1407570616	198	9069	9267	9069
Sat Aug 09 09:50:16 2014	1407570616	197	9071	9268	9071
Sat Aug 09 09:50:16 2014	1407570616	195	9075	9270	9075
Sat Aug 09 09:50:16 2014	1407570616	250	9021	9271	9021
Sat Aug 09 09:50:16 2014	1407570616	246	9030	9276	9030
Sat Aug 09 09:50:16 2014	1407570616	172	9105	9277	9105
Sat Aug 09 09:50:16 2014	1407570616	219	9059	9277	9059
Sat Aug 09 09:50:16 2014	1407570616	172	9106	9279	9106
Sat Aug 09 09:50:16 2014	1407570616	169	9114	9283	9114
Sat Aug 09 09:50:16 2014	1407570616	222	9068	9290	9068
Sat Aug 09 09:50:16 2014	1407570616	169	9122	9290	9121
Sat Aug 09 09:50:16 2014	1407570616	196	9100	9296	9100
Sat Aug 09 09:50:16 2014	1407570616	198	9101	9300	9101
Sat Aug 09 09:50:16 2014	1407570616	216	9085	9300	9085
Sat Aug 09 09:50:16 2014	1407570616	195	9107	9302	9107
Sat Aug 09 09:50:16 2014	1407570616	219	9084	9303	9084
Sat Aug 09 09:50:16 2014	1407570616	193	9113	9306	9113
Sat Aug 09 09:50:16 2014	1407570616	222	9084	9306	9084
Sat Aug 09 09:50:16 2014	1407570616	193	9114	9307	9114
Sat Aug 09 09:50:16 2014	1407570616	196	9112	9308	9112
Sat Aug 09 09:50:16 2014	1407570616	193	9116	9308	9115
Sat Aug 09 09:50:16 2014	1407570616	192	9116	9309	9116
Sat Aug 09 09:50:16 2014	1407570616	193	9119	9312	9119
Sat Aug 09 09:50:16 2014	1407570616	215	9100	9315	9100
Sat Aug 09 09:50:16 2014	1407570616	196	9120	9316	9120
Sat Aug 09 09:50:16 2014	1407570616	197	9122	9319	9122
Sat Aug 09 09:50:16 2014	1407570616	172	9148	9320	9148
Sat Aug 09 09:50:16 2014	1407570616	197	9124	9321	9124
Sat Aug 09 09:50:16 2014	1407570616	196	9128	9324	9128
Sat Aug 09 09:50:16 2014	1407570616	167	9158	9325	9158
Sat Aug 09 09:50:16 2014	1407570616	193	9132	9325	9132
Sat Aug 09 09:50:16 2014	1407570616	197	9128	9325	9128
Sat Aug 09 09:50:16 2014	1407570616	193	9140	9333	9140
Sat Aug 09 09:50:16 2014	1407570616	193	9141	9335	9141
Sat Aug 09 09:50:16 2014	1407570616	172	9163	9335	9163
Sat Aug 09 09:50:16 2014	1407570616	167	9168	9335	9168
Sat Aug 09 09:50:16 2014	1407570616	246	9092	9338	9092
Sat Aug 09 09:50:16 2014	1407570616	172	9166	9338	9166
Sat Aug 09 09:50:16 2014	1407570616	172	9167	9339	9166
Sat Aug 09 09:50:16 2014	1407570616	197	9143	9340	9143
Sat Aug 09 09:50:16 2014	1407570616	197	9146	9343	9146
Sat Aug 09 09:50:16 2014	1407570616	197	9148	9345	9148
Sat Aug 09 09:50:16 2014	1407570616	167	9178	9345	9178
Sat Aug 09 09:50:16 2014	1407570616	193	9153	9346	9153
Sat Aug 09 09:50:16 2014	1407570616	193	9155	9348	9155
Sat Aug 09 09:50:16 2014	1407570616	172	9176	9348	9176
Sat Aug 09 09:50:16 2014	1407570616	167	9182	9349	9182
Sat Aug 09 09:50:16 2014	1407570616	193	9157	9349	9157
Sat Aug 09 09:50:16 2014	1407570616	193	9158	9351	9158
Sat Aug 09 09:50:16 2014	1407570616	193	9159	9352	9159
Sat Aug 09 09:50:16 2014	1407570616	167	9187	9354	9187
Sat Aug 09 09:50:16 2014	1407570616	193	9162	9356	9162
Sat Aug 09 09:50:16 2014	1407570616	197	9159	9356	9159
Sat Aug 09 09:50:16 2014	1407570616	193	9164	9358	9164
Sat Aug 09 09:50:16 2014	1407570616	193	9165	9359	9165
Sat Aug 09 09:50:16 2014	1407570616	193	9166	9359	9166
Sat Aug 09 09:50:16 2014	1407570616	170	9189	9360	9189
Sat Aug 09 09:50:16 2014	1407570616	193	9167	9360	9167
Sat Aug 09 09:50:16 2014	1407570616	170	9190	9360	9190
Sat Aug 09 09:50:16 2014	1407570616	193	9169	9362	9169
Sat Aug 09 09:50:16 2014	1407570616	247	9115	9362	9115
Sat Aug 09 09:50:16 2014	1407570616	170	9192	9363	9192
Sat Aug 09 09:50:16 2014	1407570616	249	9116	9364	9116
Sat Aug 09 09:50:16 2014	1407570616	193	9171	9365	9171
Sat Aug 09 09:50:16 2014	1407570616	193	9172	9365	9172
Sat Aug 09 09:50:16 2014	1407570616	193	9173	9366	9173
Sat Aug 09 09:50:16 2014	1407570616	242	9128	9370	9128
Sat Aug 09 09:50:16 2014	1407570616	193	9177	9370	9177
Sat Aug 09 09:50:16 2014	1407570616	248	9125	9373	9125
Sat Aug 09 09:50:16 2014	1407570616	192	9181	9373	9180
Sat Aug 09 09:50:16 2014	1407570616	217	9156	9373	9156
Sat Aug 09 09:50:16 2014	1407570616	247	9128	9375	9128
Sat Aug 09 09:50:16 2014	1407570616	195	9181	9376	9181
Sat Aug 09 09:50:16 2014	1407570616	217	9160	9376	9160
Sat Aug 09 09:50:16 2014	1407570616	196	9181	9377	9181
Sat Aug 09 09:50:16 2014	1407570616	215	9165	9380	9165
Sat Aug 09 09:50:16 2014	1407570616	193	9188	9381	9188
Sat Aug 09 09:50:16 2014	1407570616	217	9164	9381	9164
Sat Aug 09 09:50:16 2014	1407570616	193	9190	9383	9190
Sat Aug 09 09:50:16 2014	1407570616	193	9191	9384	9191
Sat Aug 09 09:50:16 2014	1407570616	194	9195	9388	9195
Sat Aug 09 09:50:16 2014	1407570616	193	9196	9389	9196
Sat Aug 09 09:50:16 2014	1407570616	193	9197	9390	9197
Sat Aug 09 09:50:16 2014	1407570616	216	9175	9391	9175
Sat Aug 09 09:50:16 2014	1407570616	218	9177	9395	9177
Sat Aug 09 09:50:16 2014	1407570616	194	9203	9396	9203
Sat Aug 09 09:50:16 2014	1407570616	194	9204	9397	9204
Sat Aug 09 09:50:16 2014	1407570616	194	9207	9400	9207
Sat Aug 09 09:50:16 2014	1407570616	193	9207	9400	9207
Sat Aug 09 09:50:16 2014	1407570616	214	9187	9401	9187
Sat Aug 09 09:50:16 2014	1407570616	194	9210	9404	9210
Sat Aug 09 09:50:16 2014	1407570616	214	9192	9405	9192
Sat Aug 09 09:50:16 2014	1407570616	217	9192	9409	9192
Sat Aug 09 09:50:16 2014	1407570616	242	9167	9409	9167
Sat Aug 09 09:50:16 2014	1407570616	167	9246	9413	9246
Sat Aug 09 09:50:16 2014	1407570616	167	9246	9413	9246
Sat Aug 09 09:50:16 2014	1407570616	167	9246	9413	9246
Sat Aug 09 09:50:16 2014	1407570616	167	9247	9414	9247
Sat Aug 09 09:50:16 2014	1407570616	167	9247	9414	9247
Sat Aug 09 09:50:16 2014	1407570616	167	9247	9414	9247
Sat Aug 09 09:50:16 2014	1407570616	167	9248	9415	9248
Sat Aug 09 09:50:16 2014	1407570616	167	9248	9415	9248
Sat Aug 09 09:50:16 2014	1407570616	167	9248	9415	9247
Sat Aug 09 09:50:16 2014	1407570616	167	9248	9415	9248
Sat Aug 09 09:50:16 2014	1407570616	167	9248	9415	9248
Sat Aug 09 09:50:16 2014	1407570616	217	9199	9416	9199
Sat Aug 09 09:50:16 2014	1407570616	167	9250	9417	9250
Sat Aug 09 09:50:16 2014	1407570616	167	9251	9418	9251
Sat Aug 09 09:50:16 2014	1407570616	167	9252	9419	9252
Sat Aug 09 09:50:16 2014	1407570616	170	9251	9421	9250
Sat Aug 09 09:50:16 2014	1407570616	170	9251	9422	9250
Sat Aug 09 09:50:16 2014	1407570616	168	9256	9424	9256
Sat Aug 09 09:50:16 2014	1407570616	240	9187	9427	9187
Sat Aug 09 09:50:16 2014	1407570616	242	9185	9428	9185
Sat Aug 09 09:50:16 2014	1407570616	243	9189	9431	9189
Sat Aug 09 09:50:16 2014	1407570616	245	9187	9432	9187
Sat Aug 09 09:50:16 2014	1407570616	214	9219	9432	9219
Sat Aug 09 09:50:16 2014	1407570616	169	9266	9434	9266
Sat Aug 09 09:50:16 2014	1407570616	169	9267	9436	9267
Sat Aug 09 09:50:16 2014	1407570616	214	9222	9436	9222
Sat Aug 09 09:50:16 2014	1407570616	169	9268	9437	9268
Sat Aug 09 09:50:16 2014	1407570616	169	9271	9440	9271
Sat Aug 09 09:50:16 2014	1407570616	214	9227	9440	9227
Sat Aug 09 09:50:16 2014	1407570616	243	9199	9441	9199
Sat Aug 09 09:50:16 2014	1407570616	284	9157	9442	9157
Sat Aug 09 09:50:16 2014	1407570616	169	9276	9444	9275
Sat Aug 09 09:50:16 2014	1407570616	169	9277	9446	9277
Sat Aug 09 09:50:16 2014	1407570616	169	9278	9447	9278
Sat Aug 09 09:50:16 2014	1407570616	217	9230	9447	9230
Sat Aug 09 09:50:16 2014	1407570616	242	9205	9447	9205
Sat Aug 09 09:50:16 2014	1407570616	169	9279	9448	9279
Sat Aug 09 09:50:16 2014	1407570616	169	9280	9448	9280
Sat Aug 09 09:50:16 2014	1407570616	169	9281	9450	9281
Sat Aug 09 09:50:16 2014	1407570616	169	9284	9453	9283
Sat Aug 09 09:50:16 2014	1407570616	169	9284	9453	9284
Sat Aug 09 09:50:16 2014	1407570616	169	9284	9453	9284
Sat Aug 09 09:50:16 2014	1407570616	169	9287	9456	9287
Sat Aug 09 09:50:16 2014	1407570616	242	9215	9457	9215
Sat Aug 09 09:50:16 2014	1407570616	169	9288	9457	9288
Sat Aug 09 09:50:16 2014	1407570616	169	9291	9460	9291
Sat Aug 09 09:50:16 2014	1407570616	169	9290	9460	9290
Sat Aug 09 09:50:16 2014	1407570616	168	9293	9461	9293
Sat Aug 09 09:50:16 2014	1407570616	169	9292	9461	9292
Sat Aug 09 09:50:16 2014	1407570616	190	9271	9461	9271
Sat Aug 09 09:50:16 2014	1407570616	190	9271	9462	9271
Sat Aug 09 09:50:16 2014	1407570616	169	9294	9463	9294
Sat Aug 09 09:50:16 2014	1407570616	169	9297	9466	9296
Sat Aug 09 09:50:16 2014	1407570616	169	9298	9467	9297
Sat Aug 09 09:50:16 2014	1407570616	169	9298	9468	9298
Sat Aug 09 09:50:16 2014	1407570616	169	9300	9469	9300
Sat Aug 09 09:50:16 2014	1407570616	169	9301	9470	9301
Sat Aug 09 09:50:16 2014	1407570616	169	9302	9471	9302
Sat Aug 09 09:50:16 2014	1407570616	169	9303	9472	9303
Sat Aug 09 09:50:16 2014	1407570616	169	9304	9473	9304
Sat Aug 09 09:50:16 2014	1407570616	194	9280	9473	9280
Sat Aug 09 09:50:16 2014	1407570616	169	9304	9474	9304
Sat Aug 09 09:50:16 2014	1407570616	169	9306	9475	9306
Sat Aug 09 09:50:16 2014	1407570616	169	9307	9476	9307
Sat Aug 09 09:50:16 2014	1407570616	194	9282	9476	9282
Sat Aug 09 09:50:16 2014	1407570616	194	9283	9477	9283
Sat Aug 09 09:50:16 2014	1407570616	194	9284	9478	9284
Sat Aug 09 09:50:16 2014	1407570616	190	9290	9481	9290
Sat Aug 09 09:50:16 2014	1407570616	191	9292	9483	9292
Sat Aug 09 09:50:16 2014	1407570616	168	9315	9484	9315
Sat Aug 09 09:50:16 2014	1407570616	195	9295	9490	9295
Sat Aug 09 09:50:16 2014	1407570616	190	9302	9492	9302
Sat Aug 09 09:50:16 2014	1407570616	243	9257	9500	9257
Sat Aug 09 09:50:16 2014	1407570616	170	9333	9502	9333
Sat Aug 09 09:50:16 2014	1407570616	195	9308	9503	9308
Sat Aug 09 09:50:16 2014	1407570616	170	9338	9508	9338
Sat Aug 09 09:50:16 2014	1407570616	170	9341	9511	9341
Sat Aug 09 09:50:16 2014	1407570616	170	9342	9512	9342
Sat Aug 09 09:50:16 2014	1407570616	170	9343	9513	9343
Sat Aug 09 09:50:16 2014	1407570616	170	9345	9514	9345
Sat Aug 09 09:50:16 2014	1407570616	170	9346	9516	9346
Sat Aug 09 09:50:16 2014	1407570616	170	9348	9517	9348
Sat Aug 09 09:50:16 2014	1407570616	168	9350	9518	9350
Sat Aug 09 09:50:16 2014	1407570616	170	9349	9519	9349
Sat Aug 09 09:50:16 2014	1407570616	170	9350	9520	9350
Sat Aug 09 09:50:16 2014	1407570616	190	9330	9521	9330
Sat Aug 09 09:50:16 2014	1407570616	170	9351	9521	9351
Sat Aug 09 09:50:16 2014	1407570616	191	9332	9522	9332
Sat Aug 09 09:50:16 2014	1407570616	170	9353	9523	9353
Sat Aug 09 09:50:16 2014	1407570616	170	9354	9523	9354
Sat Aug 09 09:50:16 2014	1407570616	170	9356	9526	9356
Sat Aug 09 09:50:16 2014	1407570616	170	9357	9527	9357
Sat Aug 09 09:50:16 2014	1407570616	170	9358	9528	9358
Sat Aug 09 09:50:16 2014	1407570616	194	9335	9529	9335
Sat Aug 09 09:50:16 2014	1407570616	191	9339	9529	9339
Sat Aug 09 09:50:16 2014	1407570616	170	9359	9529	9359
Sat Aug 09 09:50:16 2014	1407570616	170	9360	9530	9360
Sat Aug 09 09:50:16 2014	1407570616	191	9340	9530	9340
Sat Aug 09 09:50:16 2014	1407570616	194	9337	9531	9337
Sat Aug 09 09:50:16 2014	1407570616	170	9361	9531	9361
Sat Aug 09 09:50:16 2014	1407570616	194	9338	9532	9338
Sat Aug 09 09:50:16 2014	1407570616	170	9362	9532	9362
Sat Aug 09 09:50:16 2014	1407570616	170	9363	9533	9363
Sat Aug 09 09:50:16 2014	1407570616	191	9343	9534	9343
Sat Aug 09 09:50:16 2014	1407570616	170	9364	9534	9364
Sat Aug 09 09:50:16 2014	1407570616	191	9344	9535	9344
Sat Aug 09 09:50:16 2014	1407570616	170	9365	9535	9365
Sat Aug 09 09:50:16 2014	1407570616	195	9341	9536	9341
Sat Aug 09 09:50:16 2014	1407570616	170	9367	9537	9367
Sat Aug 09 09:50:16 2014	1407570616	191	9347	9538	9347
Sat Aug 09 09:50:16 2014	1407570616	194	9344	9538	9344
Sat Aug 09 09:50:16 2014	1407570616	170	9368	9539	9368
Sat Aug 09 09:50:16 2014	1407570616	191	9349	9539	9349
Sat Aug 09 09:50:16 2014	1407570616	170	9370	9540	9370
Sat Aug 09 09:50:16 2014	1407570616	191	9350	9540	9350
Sat Aug 09 09:50:16 2014	1407570616	170	9371	9541	9371
Sat Aug 09 09:50:16 2014	1407570616	191	9351	9542	9351
Sat Aug 09 09:50:16 2014	1407570616	170	9372	9542	9372
Sat Aug 09 09:50:16 2014	1407570616	191	9351	9542	9351
Sat Aug 09 09:50:16 2014	1407570616	170	9373	9543	9373
Sat Aug 09 09:50:16 2014	1407570616	170	9374	9544	9374
Sat Aug 09 09:50:16 2014	1407570616	194	9350	9545	9350
Sat Aug 09 09:50:16 2014	1407570616	170	9375	9546	9375
Sat Aug 09 09:50:16 2014	1407570616	191	9355	9546	9355
Sat Aug 09 09:50:16 2014	1407570616	170	9376	9546	9376
Sat Aug 09 09:50:16 2014	1407570616	170	9377	9547	9377
Sat Aug 09 09:50:16 2014	1407570616	191	9356	9547	9356
Sat Aug 09 09:50:16 2014	1407570616	191	9358	9549	9358
Sat Aug 09 09:50:16 2014	1407570616	165	9384	9550	9384
Sat Aug 09 09:50:16 2014	1407570616	213	9339	9552	9339
Sat Aug 09 09:50:16 2014	1407570616	191	9361	9553	9361
Sat Aug 09 09:50:16 2014	1407570616	286	9270	9556	9270
Sat Aug 09 09:50:16 2014	1407570616	194	9363	9557	9363
Sat Aug 09 09:50:16 2014	1407570616	289	9277	9566	9277
Sat Aug 09 09:50:16 2014	1407570616	167	9400	9567	9400
Sat Aug 09 09:50:16 2014	1407570616	167	9401	9568	9401
Sat Aug 09 09:50:16 2014	1407570616	167	9403	9570	9403
Sat Aug 09 09:50:16 2014	1407570616	167	9404	9571	9404
Sat Aug 09 09:50:16 2014	1407570616	167	9407	9574	9407
Sat Aug 09 09:50:16 2014	1407570616	168	9408	9575	9408
Sat Aug 09 09:50:16 2014	1407570616	167	9409	9576	9409
Sat Aug 09 09:50:16 2014	1407570616	167	9410	9578	9410
Sat Aug 09 09:50:16 2014	1407570616	167	9411	9578	9411
Sat Aug 09 09:50:16 2014	1407570616	241	9338	9578	9338
Sat Aug 09 09:50:16 2014	1407570616	167	9412	9579	9412
Sat Aug 09 09:50:16 2014	1407570616	167	9413	9580	9413
Sat Aug 09 09:50:16 2014	1407570616	167	9414	9581	9413
Sat Aug 09 09:50:16 2014	1407570616	167	9414	9582	9414
Sat Aug 09 09:50:16 2014	1407570616	167	9415	9583	9415
Sat Aug 09 09:50:16 2014	1407570616	167	9416	9584	9416
Sat Aug 09 09:50:16 2014	1407570616	212	9373	9584	9373
Sat Aug 09 09:50:16 2014	1407570616	168	9418	9586	9418
Sat Aug 09 09:50:16 2014	1407570616	239	9347	9586	9347
Sat Aug 09 09:50:16 2014	1407570616	168	9418	9586	9418
Sat Aug 09 09:50:16 2014	1407570616	167	9419	9587	9419
Sat Aug 09 09:50:16 2014	1407570616	239	9348	9587	9348
Sat Aug 09 09:50:16 2014	1407570616	168	9421	9589	9421
Sat Aug 09 09:50:16 2014	1407570616	190	9399	9590	9399
Sat Aug 09 09:50:16 2014	1407570616	168	9422	9590	9422
Sat Aug 09 09:50:16 2014	1407570616	168	9423	9591	9423
Sat Aug 09 09:50:16 2014	1407570616	168	9426	9593	9426
Sat Aug 09 09:50:16 2014	1407570616	190	9404	9594	9404
Sat Aug 09 09:50:16 2014	1407570616	168	9427	9594	9427
Sat Aug 09 09:50:16 2014	1407570616	190	9405	9595	9405
Sat Aug 09 09:50:16 2014	1407570616	168	9428	9595	9428
Sat Aug 09 09:50:16 2014	1407570616	168	9429	9597	9429
Sat Aug 09 09:50:16 2014	1407570616	194	9404	9597	9404
Sat Aug 09 09:50:16 2014	1407570616	168	9430	9597	9430
